GalID Sim logLCII logLNII_205 logLNII_122 logLOI_145 logLOIII_88 logLNIII_57 frac_LdiffCII frac_LMolCII frac_LPDRCII frac_LdiffNII_205 frac_LMolNII_205 frac_LPDRNII_205 frac_LdiffNII_122 frac_LMolNII_122 frac_LPDRNII_122 frac_LdiffOI_145 frac_LMolOI_145 frac_LPDROI_145 frac_LdiffOIII_88 frac_LMolOIII_88 frac_LPDROIII_88 frac_LdiffNIII_57 frac_LMolNIII_57 frac_LPDRNIII_57
8553.0 Ref100 6.701177188356138 5.401793873403876 5.1477050824028785 4.343107172060896 4.497629320204284 3.8958412974061476 0.4101500307007847 0.1889860098928188 0.40086395940639635 0.9919164319008867 0.00027859109881981357 0.007804977000293401 0.99860164221084 2.036625915498716e-05 0.0013779915300051041 0.5766377204998866 0.07977897686297471 0.34358330263713877 0.9998810668522014 2.5517781301414886e-09 0.00011893059602052317 0.9998422671360441 8.492653389050912e-09 0.00015772437130248305
1935.0 Ref100 6.900432696735769 5.926475967221045 5.618177668381992 4.343770099223693 4.989301560297338 4.424350765975868 0.816782640679389 0.060079371809300876 0.12313798751131022 0.9979533589730095 1.947502063788884e-05 0.002027166006352533 0.9997196392792118 3.367910177496746e-06 0.0002769928106107424 0.961646740694709 0.02908911872734467 0.009264140577946372 0.9999722557420238 4.049139577828855e-10 2.774385306234161e-05 0.9999652792693806 1.3635233181371218e-09 3.471936709617834e-05
5935.0 Ref100 6.463086626626436 4.7712059424144275 4.488489827812124 4.888208620764987 4.318698622408663 3.7098325719095215 0.17378600743472591 0.14101358007111658 0.6852004124941576 0.9566528629547122 0.0003496467311730573 0.042997490314114754 0.9726053934163013 3.7768180189942734e-05 0.02735683840350878 0.04191253504329476 0.0072067370236772715 0.950880727933028 0.999342218244767 1.4479595704114342e-09 0.0006577803072735025 0.9991326727584766 6.020532995314004e-09 0.0008673212209904198
10.0 Ref100 8.444409679527698 7.551570219189117 7.288156090322156 6.332684375079484 6.659041173479429 6.09207379918418 0.9826446977456683 0.010817851653656167 0.00653745060067546 0.999994115886863 2.561732390981155e-06 3.3223807460423567e-06 0.9999983521602351 6.95579230650666e-07 9.522605342249686e-07 0.7562357061713175 0.18429308433227312 0.05947120949640945 0.9999999698540234 2.8125944515980434e-10 2.986471720302127e-08 0.9999999613872403 1.230572616081922e-09 3.7382187096537914e-08
4421.0 Ref100 6.953958140547238 5.747795728588846 5.506861560017729 4.668758961663403 4.836190873012592 4.239862101033885 0.5132631568802077 0.24330172004919495 0.24343512307059723 0.9952179517258374 0.0005734939566762016 0.004208554317486316 0.9997796955297856 2.320273667032766e-05 0.00019710173354394077 0.7734611341422315 0.09984027946041751 0.12669858639735102 0.9999957583085316 2.532925888886224e-09 4.2391585425715285e-06 0.9999940641442187 8.471408352145264e-09 5.927384372926541e-06
5106.0 Ref100 6.869445265530301 5.548893764080127 5.2568298175148165 4.462963099541187 4.7774408554377725 4.178633256738675 0.4378698926451949 0.2573661468202518 0.3047639605345534 0.9920998449594678 0.0010640466567840318 0.006836108383748253 0.9996631259904568 3.979442056895443e-05 0.0002970795889742021 0.7480577850347174 0.2406287514689402 0.011313463496342404 0.9999945357405453 3.251931453225876e-09 5.4610075233115076e-06 0.9999921333789232 1.1623192393386356e-08 7.854997884349657e-06
28.0 Ref100 8.26000696705955 7.339984322036951 7.088245778756217 6.173032010387349 6.397984996259299 5.825239508492329 0.9941627498443804 0.0039252516191176125 0.00191199853650216 0.9999976730354052 1.3764479805132567e-06 9.505166144011655e-07 0.9999993706559803 5.164466377748504e-07 1.1289738184700583e-07 0.9021665634148216 0.07351770705933365 0.024315729525844723 0.9999999997718785 1.783499988326719e-10 4.977167729878478e-11 0.9999999984027746 1.4152069882032826e-09 1.8201843591880352e-10
3715.0 Ref100 6.893412942345682 5.782251853261 5.489445282684519 4.463963811379817 5.012095517765918 4.416762089317652 0.6525586039229913 0.22727816233594583 0.1201632337410629 0.9950874363300198 0.0013788546021225086 0.003533709067857665 0.9998738498495913 3.672154754855597e-05 8.942860286023962e-05 0.8838790274370969 0.11519432426751797 0.000926648295385072 0.9999999410303264 2.950205792329946e-09 5.6019467741374706e-08 0.9999998507021084 1.1018186145972228e-08 1.3827970534892525e-07
2606.0 Ref100 6.650615118462454 5.203130785127004 4.87859508939 3.8113037264172105 4.558439707511896 3.973968734985459 0.279514057028051 0.40901041136640814 0.31147553160554087 0.9882803958474334 0.0013814930177012336 0.010338111134865357 0.9995354581632011 7.533271082472112e-05 0.00038920912597418134 0.4740981651486141 0.5202461463515138 0.005655688499872207 0.9999998049627985 3.8590212004470995e-09 1.9117818009881302e-07 0.9999995083453644 1.3291661204774125e-08 4.783629743288757e-07
2.0 Ref100 8.700846335791727 7.822050175262917 7.565280840510923 6.5228917581151755 6.88957319239785 6.322044008183843 0.9899010289995482 0.007203771247424183 0.002895199753027546 0.9999893316430812 5.253457335108229e-06 5.4148995837613804e-06 0.9999984376193387 1.0351425973903641e-06 5.272380639663592e-07 0.840739869267864 0.12981954965062975 0.02944058108150624 0.9999999902754467 3.130961855325246e-10 9.411457154401876e-09 0.9999999852507915 2.4457857578099217e-09 1.2303422944683026e-08
5806.0 Ref100 6.518891093310118 4.93647158173509 4.669947313454221 4.622391458834825 4.345573275284297 3.734609179409477 0.2623254279707146 0.21926056002751868 0.5184140120017667 0.9740631410179875 0.0005421126581323459 0.02539474632388019 0.9903824104585393 4.52405053093905e-05 0.00957234903615146 0.21360348599674703 0.04892945878663354 0.7374670552166194 0.9996392296334599 2.869085945892117e-09 0.00036076749745424296 0.9995202266653738 1.1965848768570539e-08 0.00047976136877763456
5965.0 Ref100 6.654748286544498 5.537948572384727 5.253181684410461 4.423167418682555 4.820529799156766 4.231670566184701 0.6729147009229406 0.09123218551607287 0.23585311356098643 0.9940355027820149 8.395071175186286e-05 0.005880546506233298 0.9988063587488549 6.475731099890571e-06 0.0011871655200451276 0.9053136521165055 0.014338559184005879 0.08034778869948855 0.9999153792487142 4.864329473896083e-10 8.462026485294384e-05 0.9998925137134141 2.0510681600915384e-09 0.000107484235517605
5602.0 Ref100 6.374683244687461 5.066235159688265 4.803559962513386 4.232475737886912 4.4206400700870425 3.810594979955689 0.4923465026729914 0.1511515987545201 0.3565018985724884 0.9826298031588068 0.0009513041050760739 0.016418892736117185 0.9950571095758013 2.6035132860890645e-05 0.004916855291337764 0.7832307656481352 0.021049842450825227 0.1957193919010395 0.9996142787828982 1.881815998608898e-09 0.0003857193352857459 0.9994926692534442 6.7385624191844355e-09 0.0005073240079934347
3465.0 Ref100 6.824419833961364 5.468755843977801 5.176573417778534 4.23461327027111 4.695884894329362 4.090173810530187 0.38890058239267145 0.33895504807359933 0.2721443695337293 0.9917737140103733 0.0010131542784888917 0.007213131711137702 0.9996414231232797 4.944900619471119e-05 0.00030912787052569094 0.7462527207269504 0.15223459192883362 0.1015126873442161 0.9999980278507447 3.9742240888711294e-09 1.9681750312552252e-06 0.9999969424539026 1.2760359513214488e-08 3.0447857379930774e-06
3341.0 Ref100 6.541200350364562 5.1537292555164855 4.855397962532301 4.574178588377433 4.662271245344545 4.081615680541899 0.3777539033076431 0.18821522321388984 0.43403087347846714 0.9872993486185596 0.0005408553028216992 0.012159796078618704 0.9984517076121954 3.3294096881365143e-05 0.0015149982909232927 0.34551550650078566 0.22647584596671955 0.4280086475324948 0.9999469781235877 1.717222989073596e-09 5.302015918932199e-05 0.999932644084425 9.058331269195523e-09 6.734685724388779e-05
2946.0 Ref100 6.958694193976565 5.786025295519569 5.508182542336789 4.649057974231635 4.921370284062107 4.325384172487845 0.601401400064268 0.21936062547899624 0.1792379744567359 0.9953448317963406 0.0010429639122902475 0.003612204291369125 0.9998467588313145 3.056394778061357e-05 0.00012267722090482388 0.8854917404951582 0.10659398179895457 0.007914277705887237 0.9999994390883691 3.0792356242255055e-09 5.578323951800877e-07 0.9999990228065617 1.0326925886256313e-08 9.66866512371347e-07
1523.0 Ref100 7.091533746654607 6.10549380886909 5.804545713583911 5.260488203713536 5.444003017237404 4.877166149462714 0.7384520923067316 0.13662424180676455 0.12492366588650382 0.9986754584993897 0.00010435231878474005 0.0012201891818255756 0.999942291044999 2.2536073301677918e-05 3.517288169933544e-05 0.18370333384257545 0.7173387147913822 0.09895795136604234 0.9999999265472669 3.1536408152364073e-09 7.02990921846182e-08 0.9999998491334451 2.3455033036278148e-08 1.2741152194796863e-07
2706.0 Ref100 7.032352718467031 6.062174795603788 5.747970861281508 5.003861216309751 5.597562998841625 5.026261839765302 0.7348253499974094 0.11246609592987995 0.15270855407271056 0.9966553072045794 0.00024120744857183415 0.003103485346848746 0.9999135816496096 1.806371192170945e-05 6.835463846874363e-05 0.1845720302197334 0.77435959972192 0.04106837005834659 0.999999956300057 1.435363283895502e-09 4.2264579682608986e-08 0.9999998983410266 1.107825540944954e-08 9.058071783350111e-08
7691.0 Ref100 6.762709932666168 4.7667008256995 4.52154387835188 5.482853754419857 3.962873357717588 3.3620618738501085 0.10839320345749248 0.11854128581856474 0.7730655107239428 0.9617345329537383 0.0005027549964154614 0.037762712049846235 0.9676582623914866 5.6367378227360575e-05 0.032285370230286124 0.0319629295922583 0.038013676208732264 0.9300233941990095 0.9982199952764421 9.170551708924745e-09 0.0017799955530062544 0.9977029507946094 2.370368364984138e-08 0.0022970255017069306
94.0 Ref100 7.451934427277502 6.455562513084317 6.179442691254549 6.038333570267385 5.59591223249454 5.015480644579657 0.8306424758215826 0.0475599151950313 0.12179760898338617 0.9996222654925034 0.0001687205720298235 0.00020901393546682588 0.9999376538058443 7.688864195807351e-06 5.4657329959891856e-05 0.1361941644062173 0.15430392160243223 0.7095019139913504 0.9999994222851146 1.5651400568469144e-09 5.76149745311437e-07 0.999999190497943 8.166303168388255e-09 8.013357539823159e-07
5987.0 Ref100 6.759335656077053 5.229425805978894 4.950874837901196 4.293377832879018 4.446051253324496 3.834790306712339 0.28241203022279343 0.29002596344058873 0.42756200633661773 0.9867750505297006 0.0006707261096498609 0.012554223360649442 0.9991250918166614 5.689585174646856e-05 0.0008180123315921059 0.6890692416360866 0.29987657582980876 0.01105418253410459 0.9999768078032168 5.535921056458521e-09 2.3186660862048846e-05 0.9999667103517695 1.6906256701979394e-08 3.327274197374189e-05
1154.0 Ref100 7.209165086157169 6.289816233152484 6.021348077778688 5.2662834203787785 5.529656188538651 4.980171131276806 0.851745477554635 0.1008422249341196 0.04741229751124543 0.9989834147650051 0.0002383021968464038 0.000778283038148648 0.9999696424560555 1.3192453826522801e-05 1.71650901180556e-05 0.40365806335991516 0.5717404768136157 0.02460145982646917 0.9999999840839681 2.1109773245941542e-09 1.3805054622661949e-08 0.9999999616177648 1.450169314010697e-08 2.3880541879327034e-08
9.0 Ref100 8.616730492424619 7.748725979045519 7.5039361935965045 6.45886089444 6.79619519523737 6.2335600223746015 0.9884706125339013 0.007219190198117537 0.004310197267981138 0.9999761905569597 9.718767782898573e-06 1.4090675257359242e-05 0.9999986166235341 5.807029563803482e-07 8.026735095776019e-07 0.8967490947562626 0.087125151029809 0.016125754213928388 0.9999999435092868 1.9000535364628833e-10 5.6300707937764686e-08 0.9999999327747536 9.597265130054298e-10 6.626551988195971e-08
3578.0 Ref100 6.949765452135103 5.58746378705349 5.318905248719269 4.64371133404904 4.665102586343499 4.060770264365552 0.3791119666465673 0.18891929222890827 0.4319687411245245 0.9910108402099799 0.0004732181272788561 0.008515941662741283 0.9982565736774728 2.707557052120767e-05 0.0017163507520060314 0.5449340744106962 0.18055003128322114 0.2745158943060826 0.9997945463517398 3.7862694438186545e-09 0.00020544986199072212 0.9997289347503721 1.2653430839865828e-08 0.00027105259619712816
3169.0 Ref100 7.229700621259278 5.439012081947769 5.167361085751205 5.7222487683947225 4.6641995797449525 4.063055016848775 0.14490964054809322 0.13683105186580122 0.7182593075861056 0.9782945616077443 0.0004848706765373321 0.02122056771571842 0.9872586053497127 4.665691851313752e-05 0.012694737731774267 0.040831724416023105 0.04066399937013277 0.918504276213844 0.9993985088804878 5.337744497609791e-09 0.0006014857817677352 0.9992172562194174 1.7137635617940248e-08 0.0007827266429469749
2673.0 Ref100 6.94413935521489 5.356421935553534 5.0657656661292725 4.9983183667046225 4.724421753420436 4.123752743739858 0.24002520030121793 0.18460847187311932 0.5753663278256627 0.9820378518136876 0.0004830009976003769 0.017479147188711897 0.9950619797381899 4.1321544565564225e-05 0.0048966987172445004 0.17800410226540986 0.08382990080982115 0.738165996924769 0.9997756913888327 2.870711489865955e-09 0.00022430574045591813 0.9997079171628852 9.377561994794565e-09 0.00029207345955272964
18.0 Ref100 8.418793820434411 7.530078857115048 7.2613084360572 6.370610370492238 6.6817348411035 6.109029631217893 0.9808215815348718 0.008283586004000832 0.010894832461127445 0.9999722117737395 1.5702050316871193e-05 1.2086175943616829e-05 0.9999954477652154 1.2336896812096865e-06 3.3185451033995436e-06 0.5807272167823754 0.12482917172739429 0.29444361149023035 0.9999999486380395 2.7863849068773345e-10 5.1083322030493416e-08 0.9999999307606878 1.9446002663631233e-09 6.729471175453502e-08
3090.0 Ref100 6.725082029346934 5.075866493634725 4.787863970507662 4.727036629204561 4.430305356651651 3.826207936457211 0.20222314871794997 0.15505704754362482 0.6427198037384252 0.9643946561106538 0.0006664416916226261 0.03493890219772356 0.9810962656114861 4.284314500167359e-05 0.018860891243512267 0.14566677531714342 0.07584554993263706 0.7784876747502195 0.9990110712896257 3.0578363860401476e-09 0.0009889256525378305 0.998705212030692 1.0185468330125093e-08 0.0012947777838397592
3397.0 Ref100 6.864984282976517 5.298454047101502 5.02022236208774 4.523181602379031 4.54233169628894 3.9332928299462138 0.2409790866628981 0.2765790004965865 0.4824419128405154 0.9820137613591107 0.0008167308745532444 0.01716950776633601 0.9971513079452949 6.099872057916924e-05 0.0027876933341258008 0.32468354090330936 0.1347986159631997 0.5405178431334908 0.9998629844949972 5.513640273284688e-09 0.00013700999136264817 0.9998144921586238 1.8679972232653633e-08 0.00018548916140375185
22.0 Ref100 8.233521638416683 7.318800809407179 7.063405586634694 6.1430137348556935 6.3368502312306045 5.760545648534153 0.9852213987894674 0.009258676545798372 0.005519924664734127 0.9999720743404812 1.9759574169577933e-05 8.166085349249875e-06 0.99999799667186 1.2456024605612879e-06 7.57725679554132e-07 0.8034098213321205 0.09714716105511524 0.09944301761276446 0.9999999946114857 3.483247229718523e-10 5.040189613850636e-09 0.9999999899745311 2.3499682227129744e-09 7.675500646198211e-09
4387.0 Ref100 6.750916080416801 4.993227856157104 4.70409620548954 4.605930076453685 4.443120311304333 3.8430020917821746 0.1558929100012502 0.19849286815331194 0.6456142218454378 0.9621115118406678 0.0006323992099430758 0.03725608894938918 0.9856180158681737 6.746344202003002e-05 0.014314520689806164 0.15456211123334745 0.29433883207476713 0.5510990566918854 0.9993341223815265 4.976449602436086e-09 0.0006658726420238764 0.99913326963112 1.4612112438445004e-08 0.0008667157567674609
2416.0 Ref100 7.156347331561773 5.644285430061134 5.382892266984645 4.585084705706181 4.929532429380545 4.328973797521101 0.26106455017391306 0.3670690047479279 0.3718664450781591 0.9861874233983486 0.0008467363270540142 0.01296584027459736 0.9993656759879391 6.272091823510744e-05 0.0005716030938257574 0.6634308728492827 0.3277092054864936 0.00885992166422366 0.9999949588865665 4.841930360610139e-09 5.036271502998582e-06 0.9999922548604103 1.5765563756690114e-08 7.729374025926621e-06
1749.0 Ref100 7.1022634337059465 4.575638822938606 4.337820446953992 6.036121770496568 4.010505302815251 3.3962169333303804 0.023293139304434607 0.07076091379006304 0.9059459469055023 0.8085870968202553 0.0021358676429182205 0.18927703553682637 0.7957285258324368 0.00013961560073183182 0.20413185856683133 0.002583888545490248 0.016930255248672914 0.9804858562058368 0.9952159333718702 1.2653556141982379e-08 0.004784053974573673 0.9934651681929905 4.603139591572948e-08 0.006534785775613452
2662.0 Ref100 7.094814042424244 5.9833816817349925 5.732316260502094 5.123688914126345 4.900742428014039 4.338100384185915 0.5163976163603373 0.16620143848153962 0.3174009451581231 0.9957082406909438 0.00010491243453602548 0.004186846874520214 0.9987913994585732 1.2559099866695945e-05 0.0011960414415602188 0.22636886186921173 0.2573906298821578 0.5162405082486305 0.999850425361927 3.44767511227491e-09 0.0001495711903978606 0.999820352322323 1.7383572407302683e-08 0.000179630294104605
1641.0 Ref100 7.063885687079975 5.823151468843578 5.575017976209568 5.153743783345114 5.061996722398836 4.485574040847058 0.4552623899227645 0.23652331420369593 0.30821429587353943 0.9948405134001241 0.000538202710249976 0.004621283889625775 0.9997858193291451 3.345337394609393e-05 0.00018072729690889427 0.2666602448709993 0.4851073255667855 0.24823242956221525 0.9999988629484016 4.7775673352139125e-09 1.1322740310912874e-06 0.9999981991892504 2.9195095182740402e-08 1.7716156543825198e-06
3883.0 Ref100 6.629441919206919 4.884415007964538 4.592994179843053 4.769261037910573 4.43563881171081 3.842922242968218 0.15979948443241324 0.21390673010452282 0.6262937854630639 0.9484463851717417 0.00053642859544448 0.051017186232813705 0.9705372693165475 7.287729309096377e-05 0.029389853390361577 0.0890928325532759 0.07370048118509341 0.8372066862616308 0.9992017770306614 3.2787522871124607e-09 0.0007982196905863099 0.9989809143059235 1.3727421516824281e-08 0.0010190719666549782
2836.0 Ref100 7.043490595712306 5.718817573860153 5.424876323943896 4.479615581175381 5.041461020189439 4.451205696546083 0.382537430107072 0.28402771652699577 0.3334348533659323 0.9904621132254513 0.0006886452564317104 0.008849241518116996 0.9995931619538556 3.6171451610967884e-05 0.00037066659453342744 0.654418689026735 0.3189197327526011 0.026661578220663982 0.9999933522154413 2.4317684986889155e-09 6.645352790244306e-06 0.999991055351873 1.010264339122403e-08 8.93454548361306e-06
2291.0 Ref100 7.227570440898109 5.936432304823449 5.6883131635221424 5.286044155252477 5.178583290412447 4.608995560433186 0.39870895495678776 0.2617302285482293 0.33956081649498304 0.993492858498989 0.00035664291673161765 0.006150498584279378 0.9996679280426342 2.8388447396047103e-05 0.0003036835099699489 0.26560716824569863 0.19402594077189042 0.5403668909824109 0.9999927180455339 3.0731683649470663e-09 7.2788812978662844e-06 0.9999903611118556 1.4550780664599757e-08 9.624337363909832e-06
2758.0 Ref100 7.269107258055475 5.9841312689281425 5.764204874893167 4.975419648763871 4.936976558402838 4.3408556402272644 0.4193049934544582 0.27442217006866976 0.30627283647687215 0.9938772138660301 0.0003123133238141493 0.005810472810155779 0.9996548341146332 2.521986289902658e-05 0.00031994602246798335 0.7059452156322614 0.2820320584777757 0.012022725889962822 0.9999742657261068 5.421907117358193e-09 2.572885198611125e-05 0.9999650869727359 1.7938999935434172e-08 3.489508826405232e-05
896.0 Ref100 7.292904118754848 6.255457164584142 5.949397007627588 5.284334535234354 5.814720903588541 5.248084095861291 0.6556167447315064 0.19146405809973288 0.15291919716876085 0.995846010807463 0.0006160173083876088 0.0035379718841492633 0.9998901280134128 2.7903472256292168e-05 8.196851433085609e-05 0.2753148367270299 0.5849543801556467 0.13973078311732343 0.9999999788411887 1.605000243537204e-09 1.9553811064562254e-08 0.9999999438199523 1.0899321802079746e-08 4.528072580405856e-08
2351.0 Ref100 7.03586995918394 5.749119373449872 5.437146795726225 4.988014022943406 5.125460291646863 4.549073169629052 0.38901599572510986 0.2446125496012174 0.36637145467367266 0.9920797887098411 0.00029905075503057466 0.007621160535128157 0.9995598988401047 3.0023622206829794e-05 0.0004100775376885463 0.16725182871280814 0.3438234953495838 0.488924675937608 0.9999907052494894 2.0909162909828567e-09 9.292659594287846e-06 0.9999880607111808 1.1752469150639295e-08 1.1927536349992127e-05
3321.0 Ref100 6.73090191219814 5.354985567304758 5.026717684503315 4.499740605842277 4.93441499238505 4.356095910395762 0.33429077518216904 0.2869078986307011 0.3788013261871298 0.9893634249622787 0.0004715570058975327 0.010165018031823741 0.9995503519725752 4.887028121541845e-05 0.0004007777462093499 0.19357934959304618 0.6551396271762787 0.15128102323067522 0.999999637119964 2.2076275174868635e-09 3.6067240857157583e-07 0.9999992624241392 1.2727432639597488e-08 7.248484281250969e-07
3637.0 Ref100 7.0619024736410685 5.710209538187102 5.428400200665969 4.649101786097466 4.9800890175274 4.391180570152867 0.35136944568163336 0.300878215539937 0.3477523387784296 0.9914203213952909 0.000346310879616798 0.008233367725092209 0.9996499450304608 3.845671108312569e-05 0.0003115982584560967 0.519487488434832 0.3907750514227117 0.08973746014245643 0.9999995008696252 3.1347996326016226e-09 4.959955752199811e-07 0.9999988725138835 1.3483616056109886e-08 1.1140025003442393e-06
1230.0 Ref100 7.208196482487331 6.107035490383903 5.796259638329563 5.2875824714712145 5.7525698910335645 5.179226929814275 0.5675067881407349 0.2522200688111723 0.18027314304809294 0.9943774577419064 0.0006533942859206229 0.004969147972172923 0.9998472932868935 4.4382515951421916e-05 0.00010832419715509318 0.17502589391566956 0.7998242805872287 0.025149825497101843 0.9999999787123677 2.5234324370572896e-09 1.876420001253014e-08 0.999999939174016 1.7333866398511408e-08 4.349211756557527e-08
3160.0 Ref100 7.110348749956822 5.54981042987436 5.296136975830871 4.866288787719571 4.635590434283683 4.026190378941767 0.26212163099378505 0.4106540357559792 0.32722433325023587 0.988995871827846 0.0016008095099973318 0.009403318662156556 0.9994687577794048 9.135733831755457e-05 0.0004398848822777042 0.4109066525479984 0.5639309185983032 0.02516242885369846 0.9999959054579691 1.1978154251406718e-08 4.082563876719313e-06 0.9999934740683901 4.075810274319652e-08 6.485173507126793e-06
3248.0 Ref100 7.136754882516918 5.78360933317866 5.557833066380809 4.867631757686219 4.770489572154829 4.16277796945741 0.407175459120346 0.2961385621441721 0.2966859787354819 0.9929774389472856 0.000726764821126433 0.006295796231587985 0.9997058095877603 3.650279382727031e-05 0.00025768761841237674 0.7554630973858703 0.23202920246664221 0.012507700147487462 0.999997476861496 6.347019934902339e-09 2.516791484048154e-06 0.9999955517679681 2.1551612151589505e-08 4.426680419809803e-06
1823.0 Ref100 7.259186257686758 5.780506430103688 5.508393293024219 5.226620818033318 4.860807147123911 4.25609410437779 0.2977698846861402 0.3781037529631801 0.3241263623506796 0.9903872234127834 0.000951375636013608 0.008661400951202965 0.9993714801290784 6.727254573294495e-05 0.0005612473251885947 0.26750705495064525 0.3940507095956088 0.338442235453746 0.9999860532607577 9.472274820641196e-09 1.3937266967376264e-05 0.9999803155765723 4.344608230921912e-08 1.964097734538621e-05
